name,image,link,no_of_ratings,discount_price,actual_price,rating,review_text,brand,cleaned_review_text,sentiment
DOMS Fusion Xtra Super Dark Pencils Set of 2 Packets  20 Pencils,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61gsIk3XAXL._AC_UL320_.jpg,https://www.amazon.in/DOMS-Fusion-X-tra-Pencils-Packets/dp/B07P5637YQ/ref=sr_1_2610?qid=1679133816&s=electronics&sr=1-2610,394.0,3079.3703778762933,140.0,2.0,"Will not recommend anyone to buy this product, not worth of money.",DOMS,recommend anyone buy product worth money,Negative
Duracell Rechargeable AAA 900mAh Batteries 4 Pcs,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/717xlchM4BL._AC_UL320_.jpg,https://www.amazon.in/Duracell-Ultra-5003449-Rechargeable-Batteries/dp/B0031YLTSY/ref=sr_1_2611?qid=1679133816&s=electronics&sr=1-2611,17839.0,799.0,999.0,5.0,"One of the best phone with good battery life , best camera quality",Duracell,one best phone good battery life best camera quality,Positive
ONEPLUS USB 30 to TypeC OTG Cable Adapter Compatible with USB to c Type Converter Supporting All laptops Mobile Smartph,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41fH5hsOGxL._AC_UL320_.jpg,https://www.amazon.in/ONEPLUS-Compatible-Converter-Supporting-Smartphone/dp/B0BWS24DX2/ref=sr_1_2612?qid=1679133816&s=electronics&sr=1-2612,13268.05126135217,189.0,999.0,5.0,"Delivered @ good speed, with a good discount price",ONEPLUS,delivered good speed good discount price,Positive
TPLink Archer C64 AC1200 DualBand Gigabit WiFi Router Wireless Speed up to 1200 Mbps 4LAN Ports 12 GHz CPU Advanc,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41g02NBF6TS._AC_UL320_.jpg,https://www.amazon.in/TP-Link-Archer-C64-Dual-Band-Beamforming/dp/B095K48F52/ref=sr_1_2613?qid=1679133816&s=electronics&sr=1-2613,70135.0,2399.0,4799.0,5.0,Fine,TPLink,fine,Positive
Dell WM126Black Wireless Mouse  Compact  Travel Friendly Design  Ambidextrous  Upto 1 Year Battery Life  Dell Unive,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61hwhi8UCcS._AC_UL320_.jpg,https://www.amazon.in/Dell-091F089-Wireless-Mouse-WM126/dp/B01ALB3BW6/ref=sr_1_2614?qid=1679133816&s=electronics&sr=1-2614,1871.0,799.0,1499.0,5.0,"First time device user, but it is impressive, but not the best then beast PIXEL",Dell,first time device user impressive best beast pixel,Positive
ProElite Smart Flip Case Cover for Apple iPad 10th Generation 109 inch 2022 Translucent  Hard Back with Stylus Pen Navy,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51+U-exMMKL._AC_UL320_.jpg,https://www.amazon.in/ProElite-Smart-Generation-Translucent-Stylus/dp/B0BM5R7DTS/ref=sr_1_2615?qid=1679133816&s=electronics&sr=1-2615,58.0,399.0,1999.0,5.0,Extraordinary performance... but I have a small attraction in coral colour,ProElite,extraordinary performance small attraction coral colour,Positive
Mi Robot VacuumMop P Bestinclass Laser Navigation in 1020K INR price band Intelligent mapping Robotic Floor Cleaner,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61yy90wpYLS._AC_UL320_.jpg,https://www.amazon.in/Vacuum-Mop-Intelligent-Navigation-Connectivity-Assistant/dp/B092R48XXB/ref=sr_1_2616?qid=1679133816&s=electronics&sr=1-2616,2728.0,21999.0,29999.0,5.0,Best ever device used got it @39200,Mi,best ever device used got,Positive
Seagate One Touch 2TB External HDD with Password Protection  Red for Windows and Mac with 3 yr Data Recovery Services,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61C08yVzuZL._AC_UL320_.jpg,https://www.amazon.in/Seagate-Touch-External-Password-Protection/dp/B094R18G6L/ref=sr_1_2617?qid=1679133816&s=electronics&sr=1-2617,28685.0,5799.0,8999.0,4.0,Camera Is not Good,Seagate,camera good,Positive
Sony Extra Bass MDRXB450AP OnEar Wired Headphones with Mic Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61t0HecIZbL._AC_UL320_.jpg,https://www.amazon.in/Sony-Extra-MDR-XB450AP-Headphones-Black/dp/B00SISEOLC/ref=sr_1_2618?qid=1679133816&s=electronics&sr=1-2618,8251.0,2016.0,2490.0,5.0,All in one best phone XR,Sony,one best phone xr,Positive
BOBO NonToxic TPU and Plastic Dry Bag Case for iPhone Xs Max XR XS X 8 7 6S 6 Plus Samsung Galaxy S9 S8  Note 8 6 5 4,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81lxfMseZiS._AC_UL320_.jpg,https://www.amazon.in/BOBO-Universal-Waterproof-Cellphone-Samsung/dp/B07LBQQP4V/ref=sr_1_2619?qid=1679133818&s=electronics&sr=1-2619,10555.0,499.0,1799.0,5.0,Awesome,BOBO,awesome,Positive
Sony WIC310 Wireless Headphones with 15 Hrs Battery Life Quick Charge Magnetic Earbuds for Tangle Free Carrying BT ver,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/613H-TBA-TL._AC_UL320_.jpg,https://www.amazon.in/Sony-WI-C310-Wireless-Neck-Band-Headphones/dp/B07S25PH3N/ref=sr_1_2620?qid=1679133818&s=electronics&sr=1-2620,4641.0,2149.0,3290.0,5.0,Awesome,Sony,awesome,Positive
Pilot Frixion Roller Ball Pen Blue 9000019672,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41c26TwAkpL._AC_UL320_.jpg,https://www.amazon.in/Pilot-Frixion-Roller-Ball-Blue/dp/B00LOD7CAI/ref=sr_1_2621?qid=1679133818&s=electronics&sr=1-2621,2439.0,90.0,100.0,5.0,Super B,Pilot,super b,Positive
Spe Tulip 58Mm Flower Lens Hood Black For Canon Eos 55250Mm 1855Mm Ef Lens,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Vnpn30SDL._AC_UL320_.jpg,https://www.amazon.in/Tulip-Flower-Black-55-250Mm-18-55Mm/dp/B01FXC298A/ref=sr_1_2622?qid=1679133818&s=electronics&sr=1-2622,2917.0,133.0,499.0,4.0,Awesome,Spe,awesome,Positive
Allnew Kindle 2022 release  The lightest and most compact Kindle now with a 6 300 ppi highresolution display and 2,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81fek8iWKxL._AC_UL320_.jpg,https://www.amazon.in/Staging-Product-Receive-and-Stow/dp/B09SWWL69K/ref=sr_1_2623?qid=1679133818&s=electronics&sr=1-2623,157.0,3079.3703778762933,9999.0,1.0,Not up to the mark,Allnew,mark,Negative
ZEBRONICS ZEBK04 Mini Multimedia USB Wired Keyboard with 96 UV Coated Keys Slim  Compact for PCMac,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71eOpAjAxqS._AC_UL320_.jpg,https://www.amazon.in/Zebronics-ZEB-K04-Multimedia-Keyboard-Compact/dp/B09268JSWC/ref=sr_1_2624?qid=1679133818&s=electronics&sr=1-2624,444.0,349.0,399.0,5.0,Love this phone,ZEBRONICS,love phone,Positive
HP 15s 12th Gen Intel Core i5 8GB RAM512GB SSD 156396 cm FHD LaptopIntel Iris Xe GraphicsAlexaWin 11MSO 20211,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91+6YECnK3L._AC_UL320_.jpg,https://www.amazon.in/HP-Micro-Edge-Anti-Glare-15s-fq5111TU/dp/B0B6F5V23N/ref=sr_1_2625?qid=1679133818&s=electronics&sr=1-2625,959.0,58490.0,67832.0,5.0,Awesome,HP,awesome,Positive
JBL Endurance RunBT Sports in Ear Wireless Bluetooth Earphones with Mic Sweatproof Flexsoft eartips Magnetic Earbuds,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61LkCdPcJmL._AC_UL320_.jpg,https://www.amazon.in/JBL-Endurance-Wireless-Headphones-Yellow/dp/B07N7WMCZ6/ref=sr_1_2626?qid=1679133818&s=electronics&sr=1-2626,12853.0,1599.0,2999.0,5.0,Awesome,JBL,awesome,Positive
MemeHo Smart MultiPurpose Laptop Table with Dock StandStudy TableBed TableFoldable and PortableErgonomic  Rounded E,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51lzS3LwZmL._AC_UL320_.jpg,https://www.amazon.in/Multi-Purpose-Foldable-Portable-Ergonomic-Engineered/dp/B09LHQ6WLV/ref=sr_1_2627?qid=1679133818&s=electronics&sr=1-2627,26468.0,697.0,1499.0,5.0,Great battery life & camera,MemeHo,great battery life camera,Positive
Redmi 20000mAh Power Bank USB Type C Micro USB Ports Dual USB Output 18W Fast Charging Low Power Mode White,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/612TUnBWPpL._AC_UL320_.jpg,https://www.amazon.in/Redmi-20000mAh-Li-Polymer-Power-Charging/dp/B0851WTJ6P/ref=sr_1_2628?qid=1679133818&s=electronics&sr=1-2628,36399.0,1948.0,3199.0,5.0,Very good experience,Redmi,good experience,Positive
TheGiftKart Tough Armor Bumper Back Cover Case for OnePlus 6T  OnePlus 7 Bumper  Ring Holder  Kickstand inBuilt  360,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51Yxm8lyVkL._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-Bumper-OnePlus-Kickstand-Protection/dp/B0BBGVJR9J/ref=sr_1_2629?qid=1679133818&s=electronics&sr=1-2629,203.0,379.0,999.0,5.0,The speed of the processor and the camera quality .,TheGiftKart,speed processor camera quality,Positive
AFRITEE Desk Pad Desk Protector Mat  Dual Side PU Leather Desk Mat Large Mouse Pad Writing Mat Waterproof Desk Cover Org,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71NB6mlGPrL._AC_UL320_.jpg,https://www.amazon.in/AFRITEE-Desk-Pad-Protector-Mat/dp/B08P1YHMWV/ref=sr_1_2630?qid=1679133818&s=electronics&sr=1-2630,8217.0,384.0,899.0,4.0,Fingaraprint missing,AFRITEE,fingaraprint missing,Positive
Canon EOS 1500D 241 Digital SLR Camera Black with EF S1855 is II Lens,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/914hFeTU2-L._AC_UL320_.jpg,https://www.amazon.in/Canon-1500D-Digital-Camera-S18-55/dp/B07BS4TJ43/ref=sr_1_2631?qid=1679133818&s=electronics&sr=1-2631,9354.0,37490.0,39995.0,4.0,Camera not good as device X,Canon,camera good device x,Positive
Action Pro Helmet Chin Mount Strap Compatible with All Smartphones GoPro Hero 11 10 9 8 7 6 5 4 SJCAM DJI Osmo and All Ac,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Q90KypfFL._AC_UL320_.jpg,https://www.amazon.in/Action-Pro-Helmet-Motorcycle-Compatible/dp/B08Z74J7K3/ref=sr_1_2632?qid=1679133818&s=electronics&sr=1-2632,4690.0,335.0,799.0,4.0,"Except camera and network quality, all hardware are good.",Action,except camera network quality hardware good,Positive
VW 80 cm 32 inches Playwall Frameless Series HD Ready Android Smart LED TV VW3251 Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71tayeblEsL._AC_UL320_.jpg,https://www.amazon.in/VW-Playwall-Frameless-Android-VW3251/dp/B0B16KD737/ref=sr_1_2633?qid=1679133818&s=electronics&sr=1-2633,927.0,8499.0,15999.0,5.0,"The tagline ""Designed by Apple in California"" says it all",VW,tagline designed apple california say,Positive
KABEER ART 48 Pc Color gel pensGlitter Metallic Neon pens Set Good gift For ColoringSketchingPainting Drawing,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71ziJZFHZ6L._AC_UL320_.jpg,https://www.amazon.in/Glitter-Metallic-Coloring-Sketching-Painting/dp/B074L64J58/ref=sr_1_2635?qid=1679133818&s=electronics&sr=1-2635,2004.0,399.0,600.0,5.0,"One of the best smartphone available under Rupees 50,000.",KABEER,one best smartphone available rupee,Positive
ZEBRONICS Barrel 200 Bluetooth 50 Portable Speaker with 40W RMS TWS Wired Mic Karaoke RGB Lights Mobile Holder Dual,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81rwoVW4AzL._AC_UL320_.jpg,https://www.amazon.in/ZEBRONICS-200-Bluetooth-Portable-Rechargeable/dp/B0BVMPPWXN/ref=sr_1_2636?qid=1679133818&s=electronics&sr=1-2636,11.0,3299.0,7999.0,5.0,Amazing phone with awesome battery backup. Must go for it,ZEBRONICS,amazing phone awesome battery backup must go,Positive
AirCase APHDC External Hard Drive Case for 25Inch Hard Drive Gray,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71+bK9hOKtL._AC_UL320_.jpg,https://www.amazon.in/AirCase-AP-HDC-External-Drive-2-5-Inch/dp/B00NNQS7JE/ref=sr_1_2637?qid=1679133818&s=electronics&sr=1-2637,21520.0,279.0,499.0,5.0,Best phone in this range. The battery life is awesome and the camera is awesome too!!!,AirCase,best phone range battery life awesome camera awesome,Positive
Yogi MART Foldable Wooden Laptop Bed Tray Table Multifunction Lap Tablet Desk with Cup Holder Perfect for Eating Breakfa,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41HeAaXYPrL._AC_UL320_.jpg,https://www.amazon.in/Foldable-Multifunction-Perfect-Breakfast-Watching/dp/B0BWNLJWFQ/ref=sr_1_2638?qid=1679133818&s=electronics&sr=1-2638,13.0,399.0,799.0,5.0,Beast of phone no need to look for ram n battery just go for it..,Yogi,beast phone need look ram n battery go,Positive
Axxeum Silicon Lightning USB Data Charging Cable Protector and Saver for Both Ends for All Android and iPhone Smartphones,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41xLZBXjg-L._AC_UL320_.jpg,https://www.amazon.in/Axxeum-Protector-Lightning-Smartphones-Axxeum_CP4P_05/dp/B07HCPWY87/ref=sr_1_2639?qid=1679133818&s=electronics&sr=1-2639,2646.0,69.0,300.0,5.0,"Excellent processor performance, battery back up, good display...",Axxeum,excellent processor performance battery back good display,Positive
PTron Force X12N 185 Full Touch Display Bluetooth Calling Smartwatch Functional Crown 580 NITS Brightness HR SpO2 W,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51NXoClXJAL._AC_UL320_.jpg,https://www.amazon.in/Force-Smartwatch-Functional-Brightness-WatchFaces/dp/B0BRVQZ9QK/ref=sr_1_2640?qid=1679133818&s=electronics&sr=1-2640,291.0,1699.0,4599.0,5.0,Simply amazing. Apple - The brand meant for quality & innovation.,PTron,simply amazing apple brand meant quality innovation,Positive
Original 18W Adapter Quick Fast Charging for iQOO Z6 5G iQOO Z6 Lite 5G iQOO Z6 Lite  White,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41OU2JwTySL._AC_UL320_.jpg,https://www.amazon.in/Original-Adapter-Quick-Fast-Charging/dp/B0BPCHDMSN/ref=sr_1_2641?qid=1679133818&s=electronics&sr=1-2641,4.0,499.0,1999.0,1.0,"Got device yesterday, at places there were Dent and also has network and ringtone problem",Original,got device yesterday place dent also network ringtone problem,Negative
House of Quirk Electronics Accessories Organizer Bag Universal Carry Travel Gadget Bag for Cables Plug and More Perfect,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/819rxXGhm+L._AC_UL320_.jpg,https://www.amazon.in/House-Quirk-Electronics-Accessories-Organizer/dp/B07MMGBD1J/ref=sr_1_2642?qid=1679133818&s=electronics&sr=1-2642,6730.0,499.0,999.0,4.0,Battery life is awesome and overall phone is good,House,battery life awesome overall phone good,Positive
Half Moon 45L Hammer Waterproof Laptop Travelling Rucksack Trekking Backpack for Travel Journey bags for Men Women Boys,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81D7Ahk9ByL._AC_UL320_.jpg,https://www.amazon.in/Half-Moon-Trekking-Bags-Compartment/dp/B08PSX1LN9/ref=sr_1_2643?qid=1679133820&s=electronics&sr=1-2643,1003.0,1299.0,2789.0,5.0,Great battery life. Works for more than 24 hours.,Half,great battery life work hour,Positive
NISUN PU Leather Small Pocket Sized Credit Card Holder Name Card Case Wallet with Magnetic Shut for Men  Women  Brown 1,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/711k07btIEL._AC_UL320_.jpg,https://www.amazon.in/NISUN-Leather-Business-Card-Magnetic/dp/B07B8DG86C/ref=sr_1_2644?qid=1679133820&s=electronics&sr=1-2644,5942.0,299.0,1499.0,4.0,It’s a good phone using dual sim still no problem,NISUN,good phone using dual sim still problem,Positive
Lenovo GX20P92532 65W AC AdapterCharger with Power Cord for Select Models of Lenovo TypeC Pin Laptops Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41VSlAgvUvL._AC_UL320_.jpg,https://www.amazon.in/Lenovo-USB-C-watt-AC-Adapter/dp/B07NVY84S3/ref=sr_1_2645?qid=1679133820&s=electronics&sr=1-2645,455.0,1499.0,3690.0,2.0,Front camera is not so good it's not clear  and phone weight is not light,Lenovo,front camera good clear phone weight light,Negative
boAt Airdopes 441 Pro Bluetooth Truly Wireless in Ear Earbuds with mic Upto 150 Hours Playback Signature Sound IPX7 BT,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51U-1ZlVFDL._AC_UL320_.jpg,https://www.amazon.in/Airdopes-441-Pro-Technology-Resistance/dp/B08CVSGR81/ref=sr_1_2646?qid=1679133820&s=electronics&sr=1-2646,148271.0,2999.0,6990.0,5.0,Perfect phone. Camera could slightly be improved. Otherwise it’s perfect.,boAt,perfect phone camera could slightly improved otherwise perfect,Positive
DJI OM 5Handheld 3Axis Smartphone Gimbal Stabilizer with Grip Tripod Builtin Extension Rod Shot Guide for Vlogging Y,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51bGCZWSRaL._AC_UL320_.jpg,https://www.amazon.in/DJI-5-Handheld-Smartphone-Stabilizer-Compatible/dp/B09FK2639V/ref=sr_1_2647?qid=1679133820&s=electronics&sr=1-2647,3006.0,10500.0,17990.0,5.0,Face recognition is very accurate and camera is also of wonderful quality,DJI,face recognition accurate camera also wonderful quality,Positive
LG 60 cm24 inches Full HD IPS 1920 x 1080 Pixels LCD Monitor Inbuilt Speaker HDMI x 2 VGA Port 75 Hz Refresh Rate AM,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Qm7pa0ptS._AC_UL320_.jpg,https://www.amazon.in/LG-24-inch-Monitor-Freesync-Borderless/dp/B08J5Y9ZSV/ref=sr_1_2648?qid=1679133820&s=electronics&sr=1-2648,2355.0,11699.0,18000.0,5.0,"Battery are good , picture quality is normal according my expectation....",LG,battery good picture quality normal according expectation,Positive
OpenTech Tempered Glass Screen Protector Compatible for Oneplus Nord 2T 5G with Edge to Edge Coverage and Easy Installati,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Lfdr67wFL._AC_UL320_.jpg,https://www.amazon.in/Compatible-Oneplus-Nord-2T-Installation/dp/B0B46KLKW4/ref=sr_1_2649?qid=1679133820&s=electronics&sr=1-2649,11472.0,299.0,999.0,5.0,Excellent mobile. Worth every single rupee. A must buy for gadget lovers.,OpenTech,excellent mobile worth every single rupee must buy gadget lover,Positive
ProElite Smart Flip case Cover for Samsung Galaxy Tab A8 105 20232022 SMX200 SMX205 SMX207 Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Ky+4crEUL._AC_UL320_.jpg,https://www.amazon.in/ProElite-Samsung-SM-X200-SM-X205-SM-X207/dp/B09Q57DBQY/ref=sr_1_2650?qid=1679133820&s=electronics&sr=1-2650,641.0,499.0,1499.0,4.0,No fingerprint reader in this. Nice phone,ProElite,fingerprint reader nice phone,Positive
Onelap Micro  Hidden Water Resistant Wired GPS Tracker for Car Bike EV Truck Bus etc with 1 Year Sim Card,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61ypNsblHrL._AC_UL320_.jpg,https://www.amazon.in/Onelap-Telematics-Micro-Waterproof-Tracker/dp/B082FL3G8B/ref=sr_1_2651?qid=1679133820&s=electronics&sr=1-2651,8313.0,3520.0,5999.0,5.0,Better than any flagships Android phones.,Onelap,better flagship android phone,Positive
Pikkme Nothing Phone 1 Back Cover Electroplated Chrome Metal Ring  Full Camera Protection  Raised Edges  Super Soft Si,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61H3jhjLOLL._AC_UL320_.jpg,https://www.amazon.in/Pikkme-Nothing-Electroplated-Chrome-Protection/dp/B0BJBD5N1F/ref=sr_1_2652?qid=1679133820&s=electronics&sr=1-2652,33.0,299.0,999.0,5.0,Great phone for middle range,Pikkme,great phone middle range,Positive
Action Pro MADE IN INDIA 6Month Warranty Universal 360 Tripod Adapter  Phone Tripod Mount  Cell Phone Holder Mount A,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71IsGKmjnLL._AC_UL320_.jpg,https://www.amazon.in/Action-Pro-Adapter-Vertical-Compatible/dp/B07H6DBK1P/ref=sr_1_2653?qid=1679133820&s=electronics&sr=1-2653,5651.0,229.0,499.0,4.0,Superb but my adapter is not working .may it will be replaced???,Action,superb adapter working may replaced,Positive
Spigen Ultra Hybrid Matte Back Cover Case for iPhone 13 TPU  Poly Carbonate  Frost Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61-if4uC0pL._AC_UL320_.jpg,https://www.amazon.in/Spigen-Hybrid-Compatible-iPhone-Carbonate/dp/B096YQ6P6Z/ref=sr_1_2654?qid=1679133820&s=electronics&sr=1-2654,2136.0,1699.0,2799.0,5.0,Good product,Spigen,good product,Positive
CEDO Samsung M33 5G Case Back Cover Shockproof Bumper Crystal Clear  360 Degree Protection TPUPC  Camera Protection,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61-mi2FsDxL._AC_UL320_.jpg,https://www.amazon.in/CEDO-Samsung-M33-Transparent-Galaxy/dp/B09YR95CN3/ref=sr_1_2655?qid=1679133820&s=electronics&sr=1-2655,248.0,229.0,999.0,5.0,Wow best one,CEDO,wow best one,Positive
TheGiftKart Flip Cover Back Case for OnePlus Nord CE 2 LITE 5G  DualColor Leather Finish  Inbuilt Stand  Pockets  Wal,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61X152PBUKL._AC_UL320_.jpg,https://www.amazon.in/TheGiftKart-OnePlus-Dual-Color-Leather-Inbuilt/dp/B09Z768VGR/ref=sr_1_2656?qid=1679133820&s=electronics&sr=1-2656,581.0,299.0,999.0,5.0,Good value for money as compared to other device models.,TheGiftKart,good value money compared device model,Positive
Posh CAsingBlack External 635 cm 25 Hard Disk Drive for Laptop  Multi Colour,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41zlrXJ9RTL._AC_UL320_.jpg,https://www.amazon.in/Sata-CAsing-Black-External-Drive-Laptop/dp/B00MJ6CXOO/ref=sr_1_2657?qid=1679133820&s=electronics&sr=1-2657,3143.0,299.0,999.0,5.0,Very good product .. nice to use and phone speed is working well,Posh,good product nice use phone speed working well,Positive
truke Air Buds Lite True Wireless in Ear Earbuds with 48 Hours Playtime Gaming Mode Enviornomental Noise Cancellation E,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/610lw9Zk-3L._AC_UL320_.jpg,https://www.amazon.in/Wireless-Earbuds-Cancellation-Playtime-Bluetooth/dp/B09MWMT4V5/ref=sr_1_2658?qid=1679133820&s=electronics&sr=1-2658,1566.0,999.0,2999.0,5.0,Just like bash I am totally satisfied with the phone and service,truke,like bash totally satisfied phone service,Positive
Paperkraft Expressions Gift Pack Roller Ball Pen  Ball PenPremium Metal Body PensClassic  Elegant Matte Blue Finish,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71Fap4S3J5L._AC_UL320_.jpg,https://www.amazon.in/Paperkraft-Expressions-Premium-Classic-Occasion/dp/B09GG5YVQV/ref=sr_1_2659?qid=1679133820&s=electronics&sr=1-2659,1070.0,3079.3703778762933,400.0,5.0,Battery life is very good in compare to previous device devices.,Paperkraft,battery life good compare previous device device,Positive
Transcend TSRDF5K USB 31 Gen 1 Card Reader Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71SS3zOdqOL._AC_UL320_.jpg,https://www.amazon.in/Transcend-TS-RDF5K-Card-Reader-Black/dp/B009D79VH4/ref=sr_1_2660?qid=1679133820&s=electronics&sr=1-2660,24222.0,697.0,1299.0,5.0,Good product,Transcend,good product,Positive
VELL  TECH Smartwatch for boys Y68 Bluetooth Calling Smart Touchscreen Smart Watch Bluetooth 144 HD Screen Smart Watch w,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61vNo+aPWUL._AC_UL320_.jpg,https://www.amazon.in/Bluetooth-Calling-Touchscreen-Activity-Tracker/dp/B09RMXNW25/ref=sr_1_2661?qid=1679133820&s=electronics&sr=1-2661,1840.0,499.0,1989.0,4.0,Great deal on this price,VELL,great deal price,Positive
realme narzo 50i Carbon Black 2GB RAM32GB Storage Octa Core Processor  65 inch Large Display,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81HJ4pkOsiL._AC_UL320_.jpg,https://www.amazon.in/realme-narzo-Carbon-Black-Storage/dp/B09FKGDJNC/ref=sr_1_2662?qid=1679133820&s=electronics&sr=1-2662,32618.0,7499.0,7999.0,5.0,Everything perfect,realme,everything perfect,Positive
ORCHID ENGINEERS Stylish Iron Remote Stand For Home  Silver Glossy Finish  Tv Remote Stand Holder For Home Decor Tv Un,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81kIGbc9TYL._AC_UL320_.jpg,https://www.amazon.in/ORCHID-ENGINEERS-Unique-Remote-Antique/dp/B07F41WHS4/ref=sr_1_2663?qid=1679133820&s=electronics&sr=1-2663,3843.0,299.0,999.0,5.0,It’s a good choice to begin with who wants to try IOS instead of android,ORCHID,good choice begin want try io instead android,Positive
ZEBRONICS ZebBRO PRO in Ear Wired Stereo Earphones with Mic 35mm Audio Input Jack 10mm Drivers inLine Mic 12 Metre,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61IPq8Xf-SS._AC_UL320_.jpg,https://www.amazon.in/ZEBRONICS-Zeb-BRO-PRO-Earphones-Blue/dp/B08V95WWGN/ref=sr_1_2664?qid=1679133820&s=electronics&sr=1-2664,658.0,199.0,449.0,5.0,Best camera and other apps. Best phone at this price. Got it for Rs45000,ZEBRONICS,best camera apps best phone price got r,Positive
AmazonBasics RJ45 Cat6 Ethernet PatchLAN Cable for Personal Computer  5Feet 15Meters Black,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Hewd49NFL._AC_UL320_.jpg,https://www.amazon.in/AmazonBasics-Cat-6-Ethernet-5Feet-1-5Meters/dp/B00N2VILDM/ref=sr_1_2665?qid=1679133820&s=electronics&sr=1-2665,32831.0,189.0,595.0,5.0,The product is awesome. I can now have blind faith on amazon thks amazon,AmazonBasics,product awesome blind faith amazon thks amazon,Positive
VEMIGON Hard PC Case Compatible for Apple Watch Series 8 and 7 45mm with Tempered Glass Screen Protector Full Coverage T,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61NVjAYPCtL._AC_UL320_.jpg,https://www.amazon.in/Compatible-Protector-Sensitive-Ultra-Thin-Protective/dp/B09LVQ9BLX/ref=sr_1_2666?qid=1679133820&s=electronics&sr=1-2666,1403.0,449.0,1099.0,4.0,Okay,VEMIGON,okay,Positive
